pr_id,pr_title,pr_repo,ALG/FUNC,Module,RootCause,Semantic,SubComponent,Symptom,Syntactic,iSemantic,DIAction,DSAction
3932,fix(behavior_velocity_speed_bump_module): fix virtual wall base_link2front offset,autowarefoundation/autoware.universe,,PLANNING,INTER-API,"BEHAVIOR_VELOCITY_SPEED_BUMP_MODULE, VISUALIZATION, DEBUG_CHANGE",BEHAVIOR_VELOCITY_SPEED_BUMP_MODULE,DGUI,"AS, MC","UIA, DTI",,"ADJUST_BEHAVIOR_VELOCITY_SPEED_BUMP_MODULE, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, MODIFY_SIMULATION_VISUALIZATION, FIX_API_MISUSE"
3935,fix(image_projection_based_fusion): fix type of roi_probability_threshold,autowarefoundation/autoware.universe,,PERCEPTION,DATA,"TYPE_CONVERSION, PERCEPTION_COMPUTATION",IMAGE_PROJECTION_BASED_FUSION,CRASHES,"AS, MC",EA,,"MODIFY_FUSION_ALGORITHM, CHANGE_DATA_TYPE"
3942,fix(behavior_path_planner): unable to fix bound,autowarefoundation/autoware.universe,,PLANNING,MCC,"LANE_BOUNDARY, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,TRAJ,IF,PPO,,"ADD_CONDITION_LOGIC, ADJUST_LANE_BOUNDARY"
3943,fix(stop_line): fixed stop line module to pub virtual wall when stop_pose is not null,autowarefoundation/autoware.universe,,PLANNING,ICL,"STOP_LINE, VISUALIZATION, DEBUG_CHANGE",BEHAVIOR_VELOCITY_STOP_LINE_MODULE,"STOP, DGUI",IF,"PPO, DTI, UIA",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, MODIFY_SIMULATION_VISUALIZATION, ADJUST_STOP_LINE_MODULE, CHANGE/ADD_GUI_PROPERTY/ELEMENTS"
3945,fix(behavior_path_planner): fix offset calculation for turn signal in start_planner,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,ALG,"START_PLANNER, TURN_SIGNAL",BEHAVIOR_PATH_PLANNER,TURN,"LV, IF, RT",PPO,,"MODIFY_AV_TURNING_LOGIC, ADJUST_START_PLANNER"
3956,fix(mission_planner): keep uuid when rerouting with modified goal,autowarefoundation/autoware.universe,MISSION_PLANNER,PLANNING,DATA,"MISSION_PLANNER, DATA_PROCESSING",MISSION_PLANNER,LOGIC,LV,"PPO, RDPI",,"ADJUST_MISSION_PLANNING, CHANGE_DATA_PROCESSING"
3958,fix(bebavior_path_planner): fix turn signal direction in start_planner,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,SNT,"START_PLANNER, TURN_SIGNAL",BEHAVIOR_PATH_PLANNER,TURN,AS,PPO,,"ADJUST_START_PLANNER, MODIFY_AV_TURNING_LOGIC"
3961,fix(behavior_path_planner): not rest modules when new route with same uuid is recived,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,ICL,"PATH_PLANNING, GOAL_PLANNER",BEHAVIOR_PATH_PLANNER,LOGIC,"IF, LV",PPO,,"MODIFY_GOAL_PLANNER, CHANGE_CONDITION_LOGIC"
3962,docs(behavior_velocity_intersection_module): fix link,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_VELOCITY_INTERSECTION_MODULE,DOC,DOC,DUC,,
3972,fix(start_planner): fix start planner pendulum,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,ALG,START_PLANNER,BEHAVIOR_PATH_PLANNER,"LPN, STOP","RT, IF, LV",PPO,,ADJUST_START_PLANNER
3973,fix(start_planner): fix start planner is_stopped,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,SNT,START_PLANNER,BEHAVIOR_PATH_PLANNER,"LPN, STOP","MC, AS",PPO,,"ADJUST_START_PLANNER, UPDATE_DATA_VALUES/CALCULATION"
3974,fix(behavior_path_planner): fix link in path shifter document,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_PATH_PLANNER,DOC,DOC,DUC,,
3976,chore(mpc): add default value,autowarefoundation/autoware.universe,MPC_CONTROLLER,CONTROL,DATA,MPC_CONTROLLER,MPC_LATERAL_CONTROLLER,UN,AS,CEM,,"FIX_DATA_INITIALIZATION_ERROR, ADJUST_MPC_CONTROLLER"
3979,fix(intersection): do not react to rtc for occlusion anymore if occlusion.enable is false,autowarefoundation/autoware.universe,INTERSECTION_MODULE,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_INTERSECTION_MODULE,LOGIC,IF,PPO,,"ADJUST_INTERSECTION_PROCESSING, ADJUST_VELOCITY/SPEED_CONTROL, CHANGE_CONDITION_LOGIC"
3987,build: fix opencv dependency,autowarefoundation/autoware.universe,,PLANNING,DEP,DEP,BEHAVIOR_PATH_PLANNER,BUILD,NV,DU,,
3989,build: fix opencv dependency (release/2023.05),autowarefoundation/autoware.universe,,PLANNING,DEP,DEP,BEHAVIOR_PATH_PLANNER,BUILD,NV,DU,,
3990,build: fix opencv dependency (release/2023.06),autowarefoundation/autoware.universe,,PLANNING,DEP,"DEP, VERSIONING",BEHAVIOR_PATH_PLANNER,BUILD,NV,"BCE, DU",,
3995,fix(behavior_path_planner): fix root next lanelets check,autowarefoundation/autoware.universe,PLANNER_MANAGER,PLANNING,SNT,PLANNER_MANAGER,BEHAVIOR_PATH_PLANNER,"LPN, LOGIC","IF, MC",PPO,,"MODIFY_SCENARIO/PLANNER_MANAGER, CHANGE_CONDITION_LOGIC"
4007,chore(goal_planner): fix video title in goal_planner docs,autowarefoundation/autoware.universe,GOAL_PLANNER,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_PATH_PLANNER,DOC,DOC,DUC,,
4008,fix(side_shift): add guard to side shift reference path,autowarefoundation/autoware.universe,SIDE_SHIFT,PLANNING,MCC,"SIDE_SHIFT, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,"TRAJ, CRASHES","IF, RT",PPO,,MODIFY_SIDE_SHIFT
4009,fix(smoother): autonomous driving mode check,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,ASSI,"MOTION_VELOCITY_SMOOTHER, VELOCITY_CONTROL",MOTION_VELOCITY_SMOOTHER,"SVC, LOGIC",AS,PPO,,"ADJUST_MOTION_VELOCITY_SMOOTHER, ADJUST_VELOCITY/SPEED_CONTROL, UPDATE_DATA_VALUES/CALCULATION"
4012,fix(avoidance): don't clear waiting approval if raw shift line exists,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MEM,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"OP, LOGIC",MC,"RMI, PPO",,"MODIFY_AVOIDANCE_PROCESSING, FIX_MEMORY_ISSUE"
4021,fix(mpc): relax steering rate limit,autowarefoundation/autoware.universe,,CONTROL,CONFIG,PARAMETER,TRAJECTORY_FOLLOWER,"SVC, TRAJ",NV,CEM,,
4029,"fix(euclidean_cluster): print warning on empty cloud, prevent log spam",autowarefoundation/autoware.universe,VOXEL_GRID_BASED_EUCLIDEAN_CLUSTER_NODE,PERCEPTION,MCC,"EUCLIDEAN_CLUSTER, PERCEPTION_COMPUTATION",EUCLIDEAN_CLUSTER,IO,"IF, MC",EA,,ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS
4030,fix(ndt_scan_matcher): set lifetime for MonteCarlo particles marker,autowarefoundation/autoware.universe,,LOCALIZATION,ASSI,"NDT_SCAN_MATCHER, DEBUG_CHANGE, VISUALIZATION",NDT_SCAN_MATCHER,DGUI,AS,"SAR, DTI",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER, MODIFY_SIMULATION_VISUALIZATION, CHANGE/ADD_GUI_PROPERTY/ELEMENTS"
4031,fix(behavior_path_planner): skip unnecessary process in updateDate() when module_status is not RUNNING,autowarefoundation/autoware.universe,SIDE_SHIFT,PLANNING,MCC,"SIDE_SHIFT, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LOGIC,"IF, MC, RT, SQ",PPO,,"MODIFY_SIDE_SHIFT, MOVE_STATEMENTS, ADD_CONDITION_LOGIC"
4032,chore(mission_planner): fix route marker,autowarefoundation/autoware.universe,,PLANNING,INTER-API,"MISSION_PLANNER, DEBUG_CHANGE, VISUALIZATION",MISSION_PLANNER,DGUI,MC,"PPO, DTI",,"ADJUST_MISSION_PLANNING, FIX_API_MISUSE, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_SIMULATION_VISUALIZATION"
4044,fix(points_preprocessor): single input topic should be first element,autowarefoundation/autoware.universe,,SENSING,CONFIG,"POINTCLOUD_PREPROCESSOR, PARAMETER",POINTCLOUD_PREPROCESSOR,LAU,AS,"CEM, SDI",,"OPTIMIZE_SCRIPT_TOOLS, MODIFY_POINTCLOUD_PROCESSING, UPDATE_DATA_VALUES/CALCULATION"
4053,fix(start_planner): fix winker near intersection,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,ALG,"START_PLANNER, INTERSECTION",BEHAVIOR_PATH_PLANNER,TURN,"LV, LOOP",PPO,,"ADJUST_START_PLANNER, MODIFY_AV_TURNING_LOGIC, ADJUST_INTERSECTION_PROCESSING"
4059,fix(avoidance): update logic to keep waiting approval,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ICL,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"LOGIC, LAU","IF, MC","PPO, LA",,"MODIFY_AVOIDANCE_PROCESSING, CHANGE_CONDITION_LOGIC"
4061,fix(lane_change): fix debug visualization now showing,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,"LANE_CHANGE, DEBUG_CHANGE, VISUALIZATION",BEHAVIOR_PATH_PLANNER,DGUI,"MC, IF, RT","PPO, DTI",,"ADJUST_CHANGE_LANE_RULE, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_SIMULATION_VISUALIZATION"
4071,fix(crosswalk): return if the stop point with factor is boost::none,autowarefoundation/autoware.universe,SCENE_CROSSWALK,PLANNING,MCC,CROSSWALK,BEHAVIOR_VELOCITY_CROSSWALK_MODULE,"LOGIC, SVC","IF, RT",PPO,,"ADD_CONDITION_LOGIC, ADJUST_VELOCITY/SPEED_CONTROL, MODIFY_CROSSWALK_PROCESSING"
4074,chore(lane_change): add z-pos in debug marker,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,INTER-API,"LANE_CHANGE, DEBUG_CHANGE, VISUALIZATION",BEHAVIOR_PATH_PLANNER,DGUI,"LV, MC","DTI, UIA",,"ADJUST_CHANGE_LANE_RULE, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
4080,fix(behavior_path_planner): enable abort lane change default,autowarefoundation/autoware.universe,,PLANNING,CONFIG,"PARAMETER, LANE_CHANGE",BEHAVIOR_PATH_PLANNER,"LOGIC, LPN",NV,"CEM, PPO",,
4081,fix(behavior_path_planner): fix invalid access in avoidance module,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"CRASHES, OP","AS, LV, MC",PPO,,MODIFY_AVOIDANCE_PROCESSING
4085,fix(behavior_path_planner): support separated lanes in getIntersectionTurnSignalInfo,autowarefoundation/autoware.universe,TURN_SIGNAL_DECIDER,PLANNING,ALG,"TURN_SIGNAL, INTERSECTION",BEHAVIOR_PATH_PLANNER,TURN,"IF, LOOP, MC, LV",PPO,,"MODIFY_AV_TURNING_LOGIC, CHANGE_DECISION_MAKING_ALGORITHM"
4086,fix(behavior_velocity_intersection_module): fix condition of use_stuck_stopline,autowarefoundation/autoware.universe,,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_INTERSECTION_MODULE,TRAJ,"IF, SQ",PPO,,"ADJUST_INTERSECTION_PROCESSING, MOVE_STATEMENTS"
4089,fix(tensorrt_yolox): yolox extra bbox with zero value,autowarefoundation/autoware.universe,TENSORRT_YOLOX,PERCEPTION,EXTER-API,DNN_RELATED,TENSORRT_YOLOX,OP,MC,EA,,"FIX_API_MISUSE, MODIFY_TENSORRT_YOLOX"
4091,fix(behavior_path_planner): fix route update condition,autowarefoundation/autoware.universe,,PLANNING,ICL,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LOGIC,"IF, LV",PPO,,CHANGE_CONDITION_LOGIC
4094,fix(behavior_path_planner): use previous path for get current lane,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,INTER-API,"LANE_CHANGE, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LPN,"RT, MC",PPO,,"ADJUST_CHANGE_LANE_RULE, FIX_API_MISUSE"
4097,fix(intersection): do not plan if detection area is not empty and stop line idx is 0,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,MCC,INTERSECTION,BEHAVIOR_VELOCITY_INTERSECTION_MODULE,"LOGIC, STOP","MC, IF, RT",PPO,,"ADJUST_INTERSECTION_PROCESSING, ADD_CONDITION_LOGIC"
4098,fix(obstacle_velocity_limiter): remove hardcoded parameter,autowarefoundation/autoware.universe,,PLANNING,DATA,"SCRIPT, PARAMETER",SCENARIO_PLANNING/LANE_DRIVING/MOTION_PLANNING,IO,AS,CEM,,"OPTIMIZE_SCRIPT_TOOLS, UPDATE_DATA_VALUES/CALCULATION"
4102,fix(replace motorbike with motorcycle): fix yolox's labelmap,autowarefoundation/autoware.universe,TENSORRT_YOLOX,PERCEPTION,MCC,"DNN_RELATED, PERCEPTION_COMPUTATION",TENSORRT_YOLOX,OP,"IF, AS",EA,,"MODIFY_TENSORRT_YOLOX, ADD_CONDITION_LOGIC"
4110,fix(yabloc_pose_initializer): disable downloading artifacts by default,autowarefoundation/autoware.universe,,LOCALIZATION,DEP,"BUILD, YABLOC, DEP",YABLOC,BUILD,"IF, MC, MD, RT",BCE,,
4113,fix(velocity_smoother): add acc limit on manual driving,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,ALG,"MOTION_VELOCITY_SMOOTHER, ADAPTIVE_CRUISE_CONTROL",MOTION_VELOCITY_SMOOTHER,SVC,"LV, MC",PPO,,"ADJUST_MOTION_VELOCITY_SMOOTHER, ADJUST_VELOCITY/SPEED_CONTROL"
4115,fix(lane_change): fix termianl lane chagne turn signal,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ASSI,"LANE_CHANGE, TURN_SIGNAL",BEHAVIOR_PATH_PLANNER,TURN,"LV, MC, AS",PPO,,"ADJUST_CHANGE_LANE_RULE, MODIFY_AV_TURNING_LOGIC"
4117,docs(ad_api_adaptors): fix readme to remove unused service,autowarefoundation/autoware.universe,,SYSTEM,DOC,DOCUMENTATION,DEFAULT_AD_API_HELPERS,DOC,DOC,DUC,,
4118,fix(trajectory_follower_node): add MPC parameter,autowarefoundation/autoware.universe,MPC_CONTROLLER,CONTROL,CONFIG,"MPC_CONTROLLER, PARAMETER",TRAJECTORY_FOLLOWER,"LAU, TRAJ",NV,CEM,,
4120,fix(behavior_path_planner): copy z in dynamic drivable area expansion,autowarefoundation/autoware.universe,DRIVABLE_AREA_EXPANSION,PLANNING,ALG,DRIVABLE_AREA_EXPANSION,BEHAVIOR_PATH_PLANNER,TRAJ,"LIB, IF, LOOP, LV, MC, MD",PPO,,ADJUST_DRIVABLE_AREA
4132,fix(lane_change): fix visualization when path is invalid,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,INTER-API,"LANE_CHANGE, DEBUG_CHANGE",BEHAVIOR_PATH_PLANNER,DGUI,SQ,DTI,,"ADJUST_CHANGE_LANE_RULE, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, FIX_API_MISUSE"
4135,fix(obstacle_stop_planner): skip objects when not using predicted objects,autowarefoundation/autoware.universe,,PLANNING,ICL,OBSTACLE_STOP_PLANNER,OBSTACLE_STOP_PLANNER,OP,IF,PPO,,MODIFY_OBJECT_PREDICTION/PLANNING
4136,fix(obstacle_stop_planner): add missing params to the default config file,autowarefoundation/autoware.universe,,PLANNING,CONFIG,PARAMETER,OBSTACLE_STOP_PLANNER,CRASHES,NV,CEM,,
4154,fix(default_ad_api): pointer check,autowarefoundation/autoware.universe,,SYSTEM,ICL,"VELOCITY_CONTROL, SIMULATOR",DEFAULT_AD_API,CRASHES,IF,SPO,,CHANGE_CONDITION_LOGIC
4156,docs(traffic_light_arbiter): fix the datatype of input topics,autowarefoundation/autoware.universe,,PERCEPTION,DOC,DOCUMENTATION,TRAFFIC_LIGHT_ARBITER,DOC,DOC,DUC,,
4158,docs: fix msg type in traffic_light_multi_camera_fusion/README.md,autowarefoundation/autoware.universe,,PERCEPTION,DOC,DOCUMENTATION,TRAFFIC_LIGHT_MULTI_CAMERA_FUSION,DOC,DOC,DUC,,
4159,fix(closest_velocity_checker): add planning acceleration,autowarefoundation/autoware.universe,,PLANNING,DATA,"SCRIPT, DEBUG_TOOLS, DEBUG_CHANGE",PLANNING_DEBUG_TOOLS,"SVC, IO","MC, AS, LV","DTI, DFC",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, OPTIMIZE_SCRIPT_TOOLS"
4169,fix(default_ad_api): pointer check,autowarefoundation/autoware.universe,,SYSTEM,ICL,VELOCITY_CONTROL,DEFAULT_AD_API,CRASHES,IF,"LA, MII",,"CHANGE_CONDITION_LOGIC, ADJUST_VEHICLE/CONTROL_COMMAND"
4173,fix(behavior_path_planner): fix aborting duration,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,SNT,"LANE_CHANGE, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,TRAJ,"AS, MC",PPO,,"FIX_API_MISUSE, ADJUST_CHANGE_LANE_RULE"
4174,fix(vehicle_cmd_gate): use the current state for filtering when stopped,autowarefoundation/autoware.universe,VEHICLE_CMD_GATE,CONTROL,ICL,VEHICLE_CMD,VEHICLE_CMD_GATE,"STOP, SVC","IF, AS, MC, SQ",CSA,,"ADJUST_VEHICLE/CONTROL_COMMAND, ADJUST_STOP/PARK_CONTROL, ADJUST_VELOCITY/SPEED_CONTROL, MOVE_STATEMENTS, CHANGE_CONDITION_LOGIC"
4177,fix(behavior_velocity_planner): expend the ego_lane_with_next_lane area,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,INTERSECTION,BEHAVIOR_VELOCITY_INTERSECTION_MODULE,"LPN, CRASHES","LV, MC, LOOP, IF",PPO,,ADJUST_INTERSECTION_PROCESSING
4195,fix: take dummy objects' height into calculation when locating their Z position,autowarefoundation/autoware.universe,,SIMULATOR,NUM,"DATA_PROCESSING, ADS_COMMUNICATION, SIMULATOR",DUMMY_PERCEPTION_PUBLISHER,OP,AS,"SPO, CPR, RDPI",,"CHANGE_DATA_PROCESSING, MODIFY_SIMULATION_VISUALIZATION, ADJUST_MESSAGE/ADS_COMMUNICATION"
4198,fix(behavior_path_planner): make use of the avoid_linestring.distance parameter,autowarefoundation/autoware.universe,DRIVABLE_AREA_EXPANSION,PLANNING,ASSI,"DRIVABLE_AREA_EXPANSION, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LPN,"MC, AS",PPO,,"UPDATE_DATA_VALUES/CALCULATION, ADJUST_DRIVABLE_AREA"
4203,fix: max velocity display,autowarefoundation/autoware.universe,MAX_VELOCITY,PLANNING,INTER-API,"VELOCITY_CONTROL, VISUALIZATION",,DGUI,MC,UIA,,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADJUST_VELOCITY/SPEED_CONTROL, MODIFY_SIMULATION_VISUALIZATION"
4204,fix(obstacle_avoidance_planner): replace rear and front circle_radius_rate,autowarefoundation/autoware.universe,MPT_OPTIMIZER,PLANNING,SNT,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,OP,MC,PPO,,"MODIFY_AVOIDANCE_PROCESSING, FIX_API_MISUSE, MODIFY_MPT_OPTIMIZER"
4216,fix(behavior_path_planner): fix sampling warning,autowarefoundation/autoware.universe,,PLANNING,MCC,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,IO,"MC, IF",PPO,,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, ADD_CONDITION_LOGIC"
4222,docs(planning_debug_tools): rename readme to README,autowarefoundation/autoware.universe,,PLANNING,DOC,"DOCUMENTATION, RENAMING",PLANNING_DEBUG_TOOLS,DOC,DOC,DUC,,
4226,docs(mrm_emergency_stop_operator): fix file name,autowarefoundation/autoware.universe,,SYSTEM,DOC,"DOCUMENTATION, TYPO_CORRECTING",MRM_EMERGENCY_STOP_OPERATOR,DOC,DOC,DUC,,
4227,fix(start_planner): use non shifted path is shift line idx invalid,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,MCC,START_PLANNER,BEHAVIOR_PATH_PLANNER,"TRAJ, LOGIC","IF, AS, MC, LV",PPO,,"ADJUST_START_PLANNER, ADD_CONDITION_LOGIC"
4240,fix(run_out): clear stop pose to prevent virtual wall from remaining,autowarefoundation/autoware.universe,,PLANNING,MEM,"BEHAVIOR_VELOCITY_RUN_OUT_MODULE, STOP_FENCE",BEHAVIOR_VELOCITY_RUN_OUT_MODULE,"DGUI, STOP",MC,RMI,,"ADJUST_RUN_OUT_MODULE, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, ADJUST_STOP/PARK_CONTROL"
4245,fix(avoidance_by_lc): fix execution requesting logic,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,MCC,"LANE_CHANGE, AVOIDANCE_SCENARIO",BEHAVIOR_PATH_PLANNER,"LPN, LOGIC","IF, AS, MC",PPO,,"ADD_CONDITION_LOGIC, ADJUST_CHANGE_LANE_RULE"
4246,docs(out_of_lane): fix parameters description,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_VELOCITY_OUT_OF_LANE_MODULE,DOC,DOC,DUC,,
4253,fix(avoidance): fix invalid vector access,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"LOGIC, CRASHES","IF, LOOP",PPO,,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
4255,fix(route_handler): route plan failed when ego is on the road shoulder,autowarefoundation/autoware.universe,ROUTE_HANDLER,PLANNING,MCC,ROUTE_HANDLER,ROUTE_HANDLER,"LPN, LOGIC","IF, MC",PPO,,"MODIFY_ROUTE_HANDLER, ADD_CONDITION_LOGIC"
4266,fix(avoidance): calculate distance between ego and goal pos properly,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,NUM,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"TRAJ, STOP","AS, LV, MC",PPO,,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_STOP/PARK_CONTROL"
4271,fix(behavior_path_planner): search duplicated lane id with remove_if,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,"CRASHES, LPN","RT, LOOP, IF, LV",PPO,,REFINE_DUPLICATED_LANE_SEARCHING
4280,fix(map_loader): fix spell-check,autowarefoundation/autoware.universe,,MAP,DOC,"DOCUMENTATION, TYPO_CORRECTING",MAP_LOADER,DOC,DOC,DUC,,MODIFY_SYNTAX_ERROR
4287,fix(image_projection_based_fusion): correct helper function parameter type,autowarefoundation/autoware.universe,,PERCEPTION,DATA,"TYPE_CONVERSION, PERCEPTION_COMPUTATION",IMAGE_PROJECTION_BASED_FUSION,CRASHES,MD,DFC,,"CHANGE_DATA_TYPE, MODIFY_FUSION_ALGORITHM"
4290,fix(occlusion_spot): add lacking param,autowarefoundation/autoware.universe,,PLANNING,CONFIG,PARAMETER,BEHAVIOR_VELOCITY_OCCLUSION_SPOT_MODULE,OP,NV,CEM,,
4297,fix(start_planner): set stop path drivable area,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,ALG,START_PLANNER,BEHAVIOR_PATH_PLANNER,"STOP, TRAJ","MC, RT, AS, LV, SQ",PPO,,"ADJUST_START_PLANNER, ADJUST_STOP/PARK_CONTROL, ADJUST_DRIVABLE_AREA"
4304,fix(start_planner): fix loop lanes,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,MCC,START_PLANNER,BEHAVIOR_PATH_PLANNER,HANGS,"IF, RT, AS, LV",PPO,,ADJUST_START_PLANNER
4319,fix(ndt_scan_matcher): update member variables properly in map_update_module,autowarefoundation/autoware.universe,MAP_UPDATE_MODULE,LOCALIZATION,ASSI,NDT_SCAN_MATCHER,NDT_SCAN_MATCHER,LOC,AS,SAR,,"MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER, MAP_UPDATE"
4332,fix(yabloc_particle_filter): fix typo,autowarefoundation/autoware.universe,ABSTRACT_CORRECTOR,LOCALIZATION,SNT,"YABLOC, LOCALIZATION, TYPO_CORRECTING",YABLOC/YABLOC_PARTICLE_FILTER,IO,MC,SAR,,"MODIFY_SYNTAX_ERROR, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
4333,fix(vehicle_cmd_gate): auto mode check,autowarefoundation/autoware.universe,VEHICLE_CMD_GATE,CONTROL,ASSI,VEHICLE_CMD,VEHICLE_CMD_GATE,LOGIC,"LV, AS","DFC, CSA",,ADJUST_VEHICLE/CONTROL_COMMAND
4342,fix(avoidance): guard umconfortable stop,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,STOP,"MC, LV, RT, IF",PPO,,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_STOP/PARK_CONTROL"
4343,chore(tensorrt_common): fix spell-check,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,SNT,TYPO_CORRECTING,,UN,LV,DFC,,MODIFY_SYNTAX_ERROR
4348,fix(behavior_path_planner): if ego leaves the current lane turn the signal on,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,"AVOIDANCE_SCENARIO, TURN_SIGNAL",BEHAVIOR_PATH_PLANNER,TURN,"IF, MC, LOOP, LV, LIB",PPO,,"MODIFY_AV_TURNING_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
4351,fix(out_of_lane): prevent crash when current footprint is empty,autowarefoundation/autoware.universe,,PLANNING,MCC,"OUT_OF_LANE, DEBUG_CHANGE",BEHAVIOR_VELOCITY_OUT_OF_LANE_MODULE,CRASHES,"IF, MC",DTI,,"ADD_CONDITION_LOGIC, ADJUST_VELOCITY/SPEED_CONTROL, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_OUT_OF_LANE_MODULE"
4354,fix(avoidance): overwrite backward path velocity,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,SVC,"MC, LOOP, AS",PPO,,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_VELOCITY/SPEED_CONTROL"
4362,fix(start_planner): fix geometric pull out start pose,autowarefoundation/autoware.universe,START_PLANNER,PLANNING,INTER-API,"START_PLANNER, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,"TURN, LPN","MC, AS",PPO,,"FIX_API_MISUSE, ADJUST_START_PLANNER, ADJUST_STOP/PARK_CONTROL, MODIFY_AV_TURNING_LOGIC"
